w Re(f(w)) Im(f(w))
56586.4661654135 1.46024680038173E-06 1.55858740689214E-05
57082.7067669173 8.87260099589711E-06 -1.83425775760981E-05
57578.947368421 -1.79823153115836E-05 1.43029340943471E-05
58075.1879699248 2.23354066860194E-05 -6.47499527384187E-06
58571.4285714286 -1.67167662187199E-05 -5.30191858653642E-06
59067.6691729323 2.26909202050378E-06 1.89394589269111E-05
59563.9097744361 1.0259089562599E-05 -1.45959429390849E-05
60060.1503759398 -1.34836038209952E-05 5.32108656643317E-06
60556.3909774436 1.16565699927147E-05 5.87703541538865E-06
61052.6315789474 -4.02303354421536E-06 -1.15422228308742E-05
61548.8721804511 -3.57686519057181E-06 7.59441449076438E-06
62045.1127819549 8.45690306984645E-06 -7.56579398941083E-07
62541.3533834586 -2.08725504666411E-06 -7.85558333354288E-06
63037.5939849624 -6.3432876069649E-06 8.06617517699168E-06
63533.8345864662 1.33102966948294E-05 -3.04636888138515E-06
64030.0751879699 -9.72399882859797E-06 -1.08833124689826E-05
64526.3157894737 -6.41980793671618E-06 1.30570402777105E-05
65022.5563909774 1.03230961700902E-06 -2.04756303040929E-05
65518.7969924812 -7.96929969906687E-06 9.49576774769107E-06
66015.0375939849 1.03362295871921E-05 4.69694404852423E-06
66511.2781954887 4.7670608237007E-06 -5.42787062058842E-06
67007.5187969925 -1.04665719264095E-05 9.97978581602108E-07
67503.7593984962 5.65627654877783E-06 5.26586662268137E-06
68000 -2.68063620717268E-06 -7.98151004102767E-06
68496.2406015038 -5.31938083964311E-06 4.28505845355237E-06
68992.4812030075 5.93199890041094E-06 -2.52432173751104E-06
69488.7218045113 -6.95291588696773E-06 -4.19323306773002E-06
69984.962406015 -1.24599351123043E-06 1.13060651693407E-05
70481.2030075188 7.34272092115994E-06 -6.2464121700307E-06
70977.4436090226 -8.35131908599081E-06 6.27014389845275E-07
71473.6842105263 4.43355541271334E-06 4.85251468872188E-06
71969.9248120301 7.18094214985504E-07 -4.62880227251448E-06
72466.1654135338 -4.28663801882928E-06 2.64882833130696E-06
72962.4060150376 5.25879256935712E-06 3.95209658056411E-07
73458.6466165413 1.68931336379026E-06 -4.57606365545591E-06
73954.8872180451 -7.01483185289645E-06 4.21080910285874E-06
74451.1278195489 7.20664366625246E-06 4.73029188650406E-06
74947.3684210526 -2.48755598591478E-06 -7.09039831578281E-06
75443.6090225564 -4.21956373578473E-06 5.42717809129737E-06
75939.8496240601 5.7744519922592E-06 -2.66191774486186E-07
76436.0902255639 -3.05981470921136E-06 -4.55292549603907E-06
76932.3308270677 -2.14553520418591E-06 5.8934492868611E-06
77428.5714285714 6.90480545687442E-06 -1.54036307350988E-06
77924.8120300752 -9.01871684635859E-06 -2.93328678703596E-06
78421.0526315789 1.99678114315114E-06 8.31563789799845E-06
78917.2932330827 5.79577342899633E-06 -5.3000430779161E-06
79413.5338345865 -6.76630610913112E-06 -9.77571908156792E-07
79909.7744360902 3.16879358776308E-06 5.3816831749798E-06
80406.015037594 1.85148455168793E-06 -5.34533849767351E-06
80902.2556390977 -4.8925341606868E-06 1.6998397676721E-06
81398.4962406015 3.87689956443803E-06 1.57445881874785E-06
81894.7368421053 -7.18458148713939E-07 -4.57899700761616E-06
82390.977443609 -3.44276775722566E-06 2.79620449883715E-06
82887.2180451128 3.99195142374217E-06 5.14192045142303E-07
83383.4586466165 -5.80999140671707E-07 -3.28397035844555E-06
83879.6992481203 -3.32687685113947E-06 2.75216251353564E-06
84375.9398496241 5.03466695421211E-06 1.18123655377859E-06
84872.1804511278 -1.83831440824672E-06 -3.90588346087393E-06
85368.4210526316 -2.87759649443793E-06 3.61079832691627E-06
85864.6616541353 4.35085102252945E-06 -1.07380300793436E-06
86360.9022556391 -2.0032525778803E-06 -2.58908530662077E-06
86857.1428571428 -7.15334419818109E-07 2.79215208569058E-06
87353.3834586466 2.43864052311649E-06 -9.56685372771604E-07
87849.6240601504 -2.28149583316404E-06 -2.24847639225254E-06
88345.8646616541 1.66895157478017E-07 1.99847759742341E-06
88842.1052631579 8.17386307040972E-07 -1.55885973511237E-06
89338.3458646616 -1.90448308502152E-06 2.00451516640374E-07
89834.5864661654 1.47658221198526E-06 2.64700589204346E-06
90330.8270676692 1.70242793683527E-06 -2.6778718651146E-06
90827.0676691729 -2.23788294529474E-06 4.26426081967687E-07
91323.3082706767 3.91022696652597E-07 2.34822433461224E-06
91819.5488721805 1.33701240454021E-06 -6.64466908413493E-07
92315.7894736842 -2.31624705937016E-07 -1.40415031309823E-06
92812.030075188 8.33859745186156E-09 1.05281069480769E-06
93308.2706766917 -1.32416520295385E-07 -1.42101460350073E-06
93804.5112781955 -9.80472067655564E-07 6.1393958458774E-08
94300.7518796992 1.51746818662861E-06 1.4828684427549E-06
94796.992481203 4.58331948369468E-07 -2.32914615555936E-06
95293.2330827068 -3.25777593640228E-06 7.33658996362282E-07
95789.4736842105 7.12066051329851E-07 1.67016710273443E-06
96285.7142857143 -2.0220479886448E-07 -1.64095806708257E-06
96781.954887218 -1.46164753342488E-06 -7.40858786666731E-07
97278.1954887218 1.98482231759937E-07 -4.54927460896132E-08
97774.4360902255 -3.48628391265228E-07 1.15036342011651E-06
98270.6766917293 6.12547034672152E-07 6.6921481210467E-08
98766.9172932331 2.91615937777107E-06 7.12686478285874E-07
99263.1578947368 1.01356867042659E-06 1.3579800942226E-06
99759.3984962406 -2.6587289927177E-06 4.49154541293765E-08
100255.639097744 6.78183544539138E-06 -8.07147782839083E-08
100751.879699248 1.39966132973217E-06 -4.08319539766517E-07
101248.120300752 -5.69332666149495E-07 8.82199703396071E-07
101744.360902256 1.42968650096129E-06 -3.88979513344681E-07
102240.601503759 1.1974122445172E-06 4.41387895058997E-07
102736.842105263 -7.15979281880855E-07 1.02240058679407E-06
103233.082706767 2.61987729277984E-06 5.04940319771524E-07
103729.323308271 2.86746437001153E-06 -5.65145114383741E-08
104225.563909774 -7.02468733934752E-07 -5.16015578637995E-07
104721.804511278 6.08253471746108E-07 7.78907271321567E-07
105218.045112782 -5.78044393902613E-07 7.10778712859794E-08
105714.285714286 7.70036532207074E-07 5.16854396859176E-07
106210.526315789 -6.86185197178655E-07 2.1270545858611E-07
106706.766917293 3.63982145701339E-07 -6.43251781966891E-08
107203.007518797 9.44797765985677E-07 -8.20429939748367E-07
107699.248120301 3.37572995018657E-07 -4.79567923813822E-07
108195.488721805 -1.59996351928814E-06 -1.27801929202177E-06
108691.729323308 -1.35366232558834E-06 2.39898453932627E-06
109187.969924812 2.15139844831302E-06 1.2292148542178E-06
109684.210526316 -6.74804777135737E-07 5.42224025711425E-07
110180.45112782 5.30711120566398E-07 -4.94364114405007E-07
110676.691729323 7.89861965590337E-07 8.36949208433102E-07
111172.932330827 1.66883587110496E-06 -7.88990268414678E-07
111669.172932331 7.51830368053157E-07 8.24311271716059E-07
112165.413533835 2.14668664180265E-07 -4.79407220030646E-07
112661.654135338 -1.4288731372051E-06 -1.52593679295211E-06
113157.894736842 1.83140908986592E-06 -1.59410108599168E-06
113654.135338346 -6.09882118847503E-07 -8.69699349257E-07
114150.37593985 -7.59122566341227E-07 8.0270254047723E-08
114646.616541353 -1.36558865751411E-07 1.44696160354219E-06
115142.857142857 -3.73618649452606E-08 1.06351531851281E-06
115639.097744361 -1.08090822260526E-06 -6.07681589753393E-07
116135.338345865 -1.96578114795791E-06 -2.28965348381562E-06
116631.578947368 1.266194634659E-06 -1.77291065648843E-07
117127.819548872 5.82647637446931E-06 3.28083390489743E-06
117624.060150376 2.29240337235828E-06 2.1473602165751E-06
118120.30075188 1.64797197535076E-06 3.29052185713399E-06
118616.541353383 1.10834311688122E-06 1.00091193874208E-06
119112.781954887 3.37502991033831E-07 1.09092930575554E-06
119609.022556391 -3.90467566834576E-06 -2.51116245869114E-06
120105.263157895 1.4279562035902E-05 -4.04994892696715E-06
120601.503759398 3.58381696618856E-06 -8.16557286639292E-06
121097.744360902 -1.19070620801017E-05 -2.0378535820977E-05
121593.984962406 1.57972222924342E-05 1.11163630774139E-06
122090.22556391 1.48880176158435E-06 -1.90082389867094E-06
122586.466165414 -2.19413696421553E-06 1.1570393896192E-06
123082.706766917 2.02823945639974E-06 -5.5621472591272E-07
123578.947368421 2.02876424570013E-06 -2.34500684513366E-06
124075.187969925 1.02442038919055E-06 -7.29648311985516E-07
124571.428571429 -3.28249114376997E-06 -2.25264950452648E-06
125067.669172932 -2.76424601230111E-06 -1.10876090128002E-06
125563.909774436 5.89807706690971E-07 3.39839158855393E-06
126060.15037594 1.24447258486448E-06 -2.58700359328374E-06
126556.390977444 -6.17225154825431E-07 -9.88995876766676E-07
127052.631578947 -1.09592802000017E-06 1.07002718829513E-06
127548.872180451 -2.61782083029277E-07 2.65331275011004E-06
128045.112781955 7.99834096699939E-06 1.41910792296225E-05
128541.353383459 2.94089600288516E-06 -4.54415953988002E-06
129037.593984962 -6.60879258994286E-07 -2.23269804392231E-06
129533.834586466 -5.13557281615084E-07 -2.57185714538413E-06
130030.07518797 -2.39966520093778E-06 3.94995963669956E-06
130526.315789474 3.91214303554767E-06 -1.90500011092789E-06
131022.556390977 -1.52218172736431E-06 -1.52462936440525E-06
131518.796992481 -1.75549711846798E-06 4.22836421694966E-07
132015.037593985 1.15770477932021E-07 3.01181672101081E-06
132511.278195489 3.11448328802575E-06 7.29401936747183E-07
133007.518796992 -1.14152597219938E-06 -3.16251897036501E-06
133503.759398496 1.87556107303696E-07 -1.17353000778958E-07
134000 2.86625715571552E-06 3.64188615191342E-06
134496.240601504 1.94765695008332E-06 -1.15464413960267E-06
134992.481203008 1.97791589941769E-06 1.10913738854243E-06
135488.721804511 -3.2796913291217E-06 -4.740734116924E-07
135984.962406015 -5.7858218171103E-06 -7.87441138324232E-07
136481.203007519 -1.01021618063942E-07 -7.87533288819497E-09
136977.443609023 -5.66649375382359E-08 2.54599578092659E-06
137473.684210526 -9.69530076061169E-07 1.01975179416262E-06
137969.92481203 -2.04451202978673E-06 2.48406048635703E-06
138466.165413534 1.38313137221759E-06 1.65025698845242E-06
138962.406015038 2.09776722487712E-06 -7.83099613671094E-07
139458.646616541 -1.99840123007392E-07 -2.73263393686281E-06
139954.887218045 2.15374186240207E-07 7.85900016597797E-07
140451.127819549 -2.62112915847059E-06 3.18570758289485E-06
140947.368421053 -2.03127363731112E-06 2.13323965683549E-06
141443.609022556 1.90795474393419E-06 1.126942656807E-07
141939.84962406 1.08363326812717E-06 -1.18472338289558E-06
142436.090225564 -3.74383861224134E-07 -2.93328064827143E-06
142932.330827068 -2.36474229614083E-06 -3.74695825479232E-07
143428.571428571 -2.89706492752522E-07 3.49495105814092E-06
143924.812030075 -6.81055009091736E-07 1.95126408180365E-07
144421.052631579 -1.69474215393888E-06 1.3725148897413E-06
144917.293233083 -2.26888191268675E-06 -1.29020819273474E-06
145413.533834586 -5.87335234364419E-07 -6.44518269944295E-07
145909.77443609 -2.26933792532804E-06 3.81882377525962E-06
146406.015037594 -4.86021092770885E-07 -8.01095586071287E-06
146902.255639098 -4.57805706292058E-06 7.6312096750077E-07
147398.496240601 -1.57137998453814E-07 1.18416178617333E-07
147894.736842105 1.25287115045477E-06 8.05004194987841E-07
148390.977443609 5.52452292695481E-07 -6.78227359881606E-07
148887.218045113 -4.38810056164428E-08 8.99902684840836E-08
149383.458646617 1.06297810251331E-06 3.57509842353738E-07
149879.69924812 4.02350166255832E-07 -1.75389167402712E-07
150375.939849624 -5.00945551566529E-07 -6.70956163076235E-07
150872.180451128 -5.83166456781061E-07 -1.9261093847043E-06
151368.421052632 -6.77841002583006E-07 8.53516076912024E-07
151864.661654135 1.88432617462009E-06 -2.70636834841835E-07
152360.902255639 3.04610243294233E-07 -8.70500237156582E-07
152857.142857143 -1.44222491255389E-06 2.89791095036873E-07
153353.383458647 -1.38496821130793E-07 1.04064218964742E-06
153849.62406015 1.88057386404243E-06 -4.7144799049684E-07
154345.864661654 -4.46316764338749E-07 -6.4405583966486E-07
154842.105263158 3.62009528772761E-07 -1.25986284688464E-06
155338.345864662 6.03585512736152E-07 2.33646269582357E-07
155834.586466165 1.15880882245675E-06 -3.16337237577593E-07
156330.827067669 8.51358958717751E-07 -1.68761579625202E-06
156827.067669173 9.02614292057937E-07 1.62240791729756E-06
157323.308270677 7.64248474458629E-07 1.00951805889689E-06
157819.54887218 2.8936611984365E-07 5.46095428281051E-07
158315.789473684 -4.67666371326987E-07 -5.84640875415888E-07
158812.030075188 -2.16396206575869E-06 -1.01783014518276E-06
159308.270676692 -8.57628080181546E-08 1.88215454589182E-07
159804.511278195 2.11285231481052E-06 -2.07990141238298E-06
160300.751879699 -2.19025142024131E-06 8.35437140219031E-07
160796.992481203 -1.82247782295728E-07 1.82054993715675E-06
161293.233082707 2.08266139039545E-06 -6.76744386037371E-07
161789.473684211 9.23415480962684E-07 -5.32720191540056E-07
162285.714285714 -1.05704213035004E-06 3.64774168354353E-07
162781.954887218 2.01971168824624E-06 5.09193920946764E-07
163278.195488722 2.3833578759502E-06 -8.84477812361836E-07
163774.436090226 -2.46942909163692E-06 1.1412073546737E-07
164270.676691729 1.61668068046879E-06 -2.85256853621791E-08
164766.917293233 1.26622556140464E-06 1.15508428292339E-06
165263.157894737 8.56507763811034E-08 1.28535372366441E-06
165759.398496241 -5.38788539189898E-07 -3.40338181971622E-07
166255.639097744 4.39231267166969E-07 1.70589087136893E-06
166751.879699248 4.65161723123202E-07 4.87588555769664E-08
167248.120300752 2.95570879205432E-06 -5.3858934515522E-07
167744.360902256 3.15166871716958E-07 -6.1312315215819E-07
168240.601503759 -2.1445052860887E-07 6.81927828518362E-07
168736.842105263 -9.17427496338896E-07 8.0994834154493E-07
169233.082706767 -6.12230496903921E-07 -5.01569047491368E-07
169729.323308271 -8.50535833052349E-07 -1.28859139855286E-06
170225.563909774 -5.17070138618958E-08 1.37334054420171E-06
170721.804511278 8.51601516785825E-07 -1.35840150207007E-07
171218.045112782 5.07225757556503E-07 -7.64596955809038E-07
171714.285714286 1.33568772536602E-06 -5.12386560393473E-07
172210.526315789 -3.13106791807635E-07 -7.45586964931025E-07
172706.766917293 4.97079744227752E-07 4.48888371106227E-07
173203.007518797 1.1746132884101E-08 5.37010405245468E-07
173699.248120301 -7.99836552369228E-07 -1.37631211756539E-06
174195.488721804 3.32581452755019E-07 1.00406209056932E-06
174691.729323308 5.07449416301353E-07 1.85180848903672E-07
175187.969924812 3.29462083442355E-07 -9.11441439581646E-08
175684.210526316 8.64111493440048E-08 -1.11612164372588E-06
176180.45112782 -4.37425027553421E-07 1.08165700052553E-06
176676.691729323 1.26369030612677E-06 -3.16875795477818E-07
177172.932330827 -1.01253361606565E-06 -5.781586270765E-07
177669.172932331 3.85727208377452E-07 -6.16640532348937E-07
178165.413533835 7.26966904430749E-07 9.33326387108343E-07
178661.654135338 3.24718862831387E-07 -2.24297740173964E-07
179157.894736842 -4.39883808821596E-07 -1.19282386065464E-06
179654.135338346 -1.00023932550643E-07 1.38088414902987E-06
180150.37593985 1.46189149750742E-07 1.11529752637038E-06
180646.616541353 4.66598826800338E-07 -2.16080194386491E-07
181142.857142857 -1.65961521944496E-07 -3.53926289146949E-07
181639.097744361 -1.08633201560448E-06 -8.59994539268047E-08
182135.338345865 1.24628175304215E-06 6.90597058276052E-07
182631.578947368 1.13325172339619E-06 -8.90509067606254E-07
183127.819548872 2.34977720706802E-07 -1.13908508170279E-06
183624.060150376 -1.75536682571276E-06 -9.11245062886638E-08
184120.30075188 -7.65082825163237E-07 1.0165633841756E-06
184616.541353383 2.51742921191222E-06 -1.45625445735426E-06
185112.781954887 -1.13990328254611E-06 -1.0169703096332E-06
185609.022556391 -3.38658536794608E-07 7.6022696458901E-07
186105.263157895 1.07935981417776E-07 1.44748906634324E-06
186601.503759399 5.96906056009701E-07 7.93402475912074E-08
187097.744360902 -1.28331315638402E-06 -1.22933247691602E-07
187593.984962406 -2.4922726718954E-07 -2.78114463255366E-07
188090.22556391 1.30863998266544E-07 -2.29369365744331E-06
188586.466165414 4.72344300105384E-07 -4.68597888775825E-07
189082.706766917 -3.05326759195031E-07 4.15950426249326E-07
189578.947368421 4.05646540004472E-07 8.10077822873428E-07
190075.187969925 -1.80586623254521E-08 -2.19720616996583E-07
190571.428571429 -3.34357073939772E-07 -1.71044308712168E-06
191067.669172932 -1.02411856199222E-06 2.27120891960065E-07
191563.909774436 -6.88310557947442E-07 8.68059126874441E-07
192060.15037594 1.21626376450383E-06 1.34912025124159E-06
192556.390977444 1.4645129244707E-06 -3.39885192917993E-07
193052.631578947 -1.50877373806391E-06 -1.16558919002615E-06
193548.872180451 1.13537686081566E-07 1.00004260260391E-06
194045.112781955 1.45373308250299E-06 1.12364931243866E-06
194541.353383459 5.71205554544725E-07 -2.49866362486107E-06
195037.593984962 -1.21883018727342E-06 9.87047815411939E-07
195533.834586466 5.88456664720307E-07 -1.89270591214066E-07
196030.07518797 1.1727030761443E-06 -1.62899272703349E-07
196526.315789474 -3.90668166522146E-07 2.57256080555132E-08
197022.556390977 -1.42286592842727E-06 1.28417794760271E-06
197518.796992481 2.30952292792626E-06 -2.04941516061707E-06
198015.037593985 5.2311613612096E-07 -1.62961018273029E-06
198511.278195489 -5.74942735583796E-07 -1.54919866755279E-06
199007.518796992 -6.94707875090832E-07 4.66729676213346E-07
199503.759398496 1.77503369520306E-06 -9.10829342072493E-07
200000 -8.15896723644332E-07 -2.193154938464E-06
