w Re(f(w)) Im(f(w))
54105.2631578947 1.45821939559981E-05 -6.26463584156783E-07
54601.5037593985 -9.01951084423872E-06 -3.65530048101849E-06
55097.7443609023 8.52805231314866E-07 -3.07891907015289E-06
55593.984962406 -1.35615511209291E-06 1.80054190475103E-05
56090.2255639098 6.95469977043751E-06 -1.92885555230289E-05
56586.4661654135 -1.59513777354604E-05 8.19417152129121E-06
57082.7067669173 1.85816290612298E-05 9.49623269206454E-06
57578.947368421 -9.08439063651524E-06 -2.41207124975709E-05
58075.1879699248 -6.50454215070342E-06 2.09399844261257E-05
58571.4285714286 1.66806113338855E-05 -6.39820455195849E-06
59067.6691729323 -1.62758681822772E-05 -1.46682792373444E-05
59563.9097744361 4.83994880725736E-06 1.98465977101792E-05
60060.1503759398 8.02668995924919E-06 -1.61434588636988E-05
60556.3909774436 -1.2184885180102E-05 6.0091860892641E-06
61052.6315789474 5.79665998332333E-06 5.6118699940414E-06
61548.8721804511 3.78996456908742E-06 -6.61040779570009E-06
62045.1127819549 -6.76900664644755E-06 -1.35145908536773E-06
62541.3533834586 -5.17095515856442E-06 1.31716833471964E-05
63037.5939849624 1.49435799654705E-05 -1.23765355681705E-05
63533.8345864662 -2.14712690327201E-05 6.70779795732252E-07
64030.0751879699 1.47999659158582E-05 1.05856996050344E-05
64526.3157894737 1.84218893083492E-06 -1.26334519744809E-05
65022.5563909774 -5.08473421693353E-06 5.61768932234847E-06
65518.7969924812 1.66228202161654E-05 3.34345819945768E-06
66015.0375939849 -1.0792184491013E-06 -6.31937228600645E-06
66511.2781954887 -1.15868362650147E-05 1.38971007893078E-05
67007.5187969925 1.52947615437926E-06 -1.43353187956659E-06
67503.7593984962 -1.35421153629958E-06 1.33851670087022E-06
68000 -6.77444782340042E-06 -4.23047958401332E-07
68496.2406015038 5.9457566652368E-06 9.46427899720437E-06
68992.4812030075 2.2780918665156E-06 -3.07901871388902E-06
69488.7218045113 -2.32851981679185E-06 -9.07923242757626E-07
69984.962406015 1.374385551706E-05 9.45366452230309E-06
70481.2030075188 -3.18563381696233E-06 -8.94859866557427E-06
70977.4436090226 -1.47533778068092E-06 4.15892095414152E-06
71473.6842105263 3.45883531358586E-06 6.88597626306803E-07
71969.9248120301 -8.59049102659943E-08 -3.06518095064266E-06
72466.1654135338 1.43029871314805E-06 2.1111983310913E-06
72962.4060150376 -5.25953226656248E-06 -1.41381767142856E-06
73458.6466165413 7.43808413265019E-06 3.65166062910928E-07
73954.8872180451 -6.86553302647568E-06 -6.13866615689115E-07
74451.1278195489 5.07918775760297E-06 4.9958543644872E-06
74947.3684210526 -8.40742235959201E-08 -1.98470014689227E-06
75443.6090225564 -3.33279568448763E-06 1.2656892928679E-06
75939.8496240601 5.61736560627774E-06 1.45684077484714E-06
76436.0902255639 -3.11072246514761E-06 -2.14488444893793E-06
76932.3308270677 1.61197306023634E-06 2.12019621680054E-06
77428.5714285714 3.59974773197245E-06 -2.08225669925704E-06
77924.8120300752 -2.4137752528005E-06 -1.11452184953838E-06
78421.0526315789 2.0323899787339E-06 2.68904067319209E-06
78917.2932330827 1.33466493651014E-06 -3.95472653983553E-06
79413.5338345865 -4.039867361271E-06 -2.55409993991406E-06
79909.7744360902 -3.51415506217824E-06 4.54994377306883E-06
80406.015037594 2.14929164384463E-06 -2.46258210359138E-07
80902.2556390977 1.60047212913133E-07 -2.24030071031726E-06
81398.4962406015 -3.48628662217683E-06 5.6602371685618E-07
81894.7368421053 2.89746468183089E-06 2.90516451971747E-06
82390.977443609 2.83242834768031E-06 -2.48653892433101E-06
82887.2180451128 -7.20194389984314E-07 -5.95089412839157E-07
83383.4586466165 -1.82769653635609E-06 -4.27408685170003E-07
83879.6992481203 1.91625003971422E-06 2.8124333908334E-06
84375.9398496241 2.41513604730044E-06 -2.34527549600876E-06
84872.1804511278 -2.83467885079447E-06 -2.09438175047813E-06
85368.4210526316 -4.70804777293936E-07 2.56290112229062E-06
85864.6616541353 2.18989733834859E-06 2.95782380049088E-06
86360.9022556391 -6.83526276859579E-07 -2.7433558566995E-06
86857.1428571428 -3.53300293853726E-06 1.85234896096084E-06
87353.3834586466 2.50325423062818E-06 6.076503791507E-07
87849.6240601504 1.60788971692853E-07 -9.35009106088075E-07
88345.8646616541 2.83280613023555E-07 1.58458345347114E-07
88842.1052631579 -1.56650538149442E-07 1.06150460253124E-06
89338.3458646616 3.56667553727437E-06 -1.53770478990814E-07
89834.5864661654 5.30296851300488E-07 -1.79831702207632E-06
90330.8270676692 -1.13330147716127E-06 -1.48410189599174E-06
90827.0676691729 1.11868746125972E-07 1.82795092617197E-06
91323.3082706767 5.16739597113276E-07 8.43589831778101E-07
91819.5488721805 1.3666316941313E-06 -1.2827185944963E-06
92315.7894736842 -3.10738990369728E-06 -3.36918828613421E-07
92812.030075188 -2.3392946645021E-07 1.68791865727325E-06
93308.2706766917 2.03253759530117E-06 1.93786794126574E-07
93804.5112781955 2.33910588009145E-08 -2.18381890665986E-06
94300.7518796992 -7.53216684943309E-07 1.54819765585853E-06
94796.992481203 1.05094449538864E-06 1.14363427312328E-06
95293.2330827068 9.98987645914658E-07 -2.08931159393346E-06
95789.4736842105 -4.73047587130395E-07 2.12730261702591E-07
96285.7142857143 -1.78091842278019E-07 2.42663034542127E-07
96781.954887218 1.38902310095337E-07 1.00104861778077E-06
97278.1954887218 -3.22749373310406E-06 -2.88621237988272E-06
97774.4360902255 2.13099284065043E-06 4.46162318451263E-06
98270.6766917293 3.47026123501422E-06 -7.55063193684461E-07
98766.9172932331 -3.64963465938689E-06 1.59481854189909E-06
99263.1578947368 -4.44148525750301E-06 9.33144244475376E-06
99759.3984962406 1.47727807483161E-06 2.15061233075583E-06
100255.639097744 -2.62092641015072E-06 -4.56872445220483E-06
100751.879699248 -1.48531194423941E-07 2.2130136572303E-06
101248.120300752 1.97667094970396E-06 3.14981930795642E-07
101744.360902256 -1.0894448475077E-07 -1.14172465651546E-06
102240.601503759 -1.67923833799633E-06 -9.39665665346708E-07
102736.842105263 -1.13133579819033E-06 8.93988657502034E-07
103233.082706767 -5.28790328112969E-06 -1.61572980365567E-06
103729.323308271 -8.95237982326666E-08 -3.11294854667898E-06
104225.563909774 2.92430046688211E-06 7.62023477781517E-07
104721.804511278 -1.10813851533993E-06 -8.77890651884576E-07
105218.045112782 -2.09308789801663E-06 -1.69300787144324E-07
105714.285714286 1.35322462584792E-06 1.91581718169504E-06
106210.526315789 7.02478534522285E-07 -5.67554750194941E-07
106706.766917293 -6.64129848517567E-07 4.64600732460653E-07
107203.007518797 1.50590676965753E-06 -4.67558711519161E-07
107699.248120301 2.46153481815265E-06 -3.09401436911346E-06
108195.488721805 -1.04054659431328E-06 2.74917022330591E-06
108691.729323308 2.65199319506174E-06 1.67225684976733E-06
109187.969924812 1.67727674418287E-07 -4.34066928166825E-06
109684.210526316 2.90151839554288E-07 3.65021271625573E-07
110180.45112782 8.21326173385124E-07 3.25457888791978E-06
110676.691729323 -6.30859202597792E-07 -1.57356334172147E-06
111172.932330827 7.10145928730019E-08 2.31624606822811E-07
111669.172932331 3.90201229491323E-06 3.62312037296525E-07
112165.413533835 3.20300655956363E-07 -2.84370548494476E-06
112661.654135338 1.16390980602132E-07 -1.1344037742059E-06
113157.894736842 3.27338684389292E-07 -7.78538589116107E-07
113654.135338346 -2.88838100009748E-06 5.24450335900149E-08
114150.37593985 -1.7661631769106E-06 -1.49389247206258E-06
114646.616541353 -1.95310575215361E-06 2.98176455628749E-06
115142.857142857 2.64931419125188E-06 2.50431714358855E-07
115639.097744361 -2.87868263214643E-06 -2.77586556546607E-06
116135.338345865 4.2403224273062E-06 -1.63530550716548E-06
116631.578947368 -9.23485986627747E-07 1.99508301401296E-06
117127.819548872 -9.13181152636552E-07 -2.54154163765213E-06
117624.060150376 3.21122625424487E-07 6.9520520077846E-07
118120.30075188 -1.1479865424815E-06 5.19702160900296E-08
118616.541353383 -1.44803491230002E-06 -1.72541619128081E-06
119112.781954887 7.96591081700072E-08 1.59592587059251E-06
119609.022556391 -1.57836910320921E-06 1.15908104102618E-06
120105.263157895 1.00403675817214E-05 6.70870913796744E-06
120601.503759398 -4.33496456278572E-06 3.88914033186068E-06
121097.744360902 6.86663285840265E-06 2.42697383953969E-05
121593.984962406 -1.57326586992031E-05 -7.92019051053768E-06
