w Re(f(w)) Im(f(w))
52120.3007518797 1.28977416388891E-06 7.31112185763362E-06
52616.5413533835 -8.51533100998318E-06 -4.2069545168511E-06
53112.7819548872 1.12571872237656E-06 3.61824233754215E-06
53609.022556391 2.09827522273997E-06 -2.79667646336524E-06
54105.2631578947 -3.85398933529249E-06 4.78684782227045E-06
54601.5037593985 4.77508689153024E-06 -4.60139960216158E-07
55097.7443609023 -1.19323688262204E-06 -1.32404799257857E-06
55593.984962406 -1.57868333491689E-06 4.17928706613052E-06
56090.2255639098 5.67039666764893E-06 -4.17483755950411E-06
56586.4661654135 -8.25128122652118E-06 -1.68461067695301E-06
57082.7067669173 4.74829954816905E-06 2.33805721659691E-06
57578.947368421 2.17356803673719E-08 -4.52900405041004E-06
58075.1879699248 -6.30138429137094E-06 5.03134700540118E-06
58571.4285714286 8.68764097233881E-06 -1.401831536024E-07
59067.6691729323 -7.45004214199599E-06 -2.37837468555134E-06
59563.9097744361 3.27629695498459E-06 6.81793746835791E-06
60060.1503759398 1.75784074059942E-06 -7.00633386505888E-06
60556.3909774436 -4.74934975492292E-06 4.88473256276705E-06
61052.6315789474 7.12912930831689E-06 3.61659766212224E-10
61548.8721804511 -2.51527817440871E-06 -3.39388399556235E-06
62045.1127819549 -1.81435864844446E-06 2.13013331822406E-06
62541.3533834586 2.44888358503273E-06 -8.62995934851525E-07
63037.5939849624 -5.36675950797691E-06 -7.94175398807612E-06
63533.8345864662 -6.39162748370578E-07 5.57788337677036E-06
64030.0751879699 1.99699472973806E-06 -5.88629971944009E-06
64526.3157894737 -1.20962109548803E-05 7.50588294970137E-06
65022.5563909774 2.79915694745436E-06 2.77598106624751E-06
65518.7969924812 -5.92841789923628E-06 -5.70260766502074E-06
66015.0375939849 -2.4866964353969E-06 4.28433868929011E-07
66511.2781954887 4.80109745659599E-06 -2.17736317232045E-06
67007.5187969925 -5.28315438584484E-06 4.88647792343252E-06
67503.7593984962 2.93689477204593E-06 4.27999314420315E-06
68000 5.16024354377952E-06 -1.95066839364394E-06
68496.2406015038 -6.46798006965329E-06 3.43863078382813E-07
68992.4812030075 3.59631104384804E-06 5.20662330340854E-07
69488.7218045113 -8.11856842227791E-07 -1.50067929164546E-06
69984.962406015 -1.53610574454887E-06 -9.83282242832283E-07
70481.2030075188 3.70203691012525E-06 3.38093775212638E-06
70977.4436090226 -2.33140589621582E-07 -4.44964815927004E-06
71473.6842105263 -2.38373976234114E-06 2.54771709542699E-06
71969.9248120301 3.21663593034266E-06 1.02143811315718E-06
72466.1654135338 -2.03998265455227E-06 -1.92493767797371E-06
72962.4060150376 -1.03266920953493E-07 1.72508941647065E-06
73458.6466165413 3.6266562707831E-06 1.24331944977634E-06
73954.8872180451 -2.58349120528058E-06 -3.76988106415357E-06
74451.1278195489 8.79788453424586E-07 5.14524184812674E-06
74947.3684210526 3.1868850867172E-06 -3.32722874277595E-06
75443.6090225564 -3.89357280943682E-06 9.64485732651077E-07
75939.8496240601 2.36453618850482E-06 2.19789303431065E-06
76436.0902255639 1.42823150792454E-06 -3.92848515665805E-06
76932.3308270677 -4.09364676578045E-06 1.22457616797797E-06
77428.5714285714 2.99094326502615E-06 1.14465374005739E-06
77924.8120300752 -1.81150831970298E-06 -2.84893170534146E-06
78421.0526315789 -2.39156466237373E-06 1.84709346994196E-06
78917.2932330827 3.3211022824875E-06 8.70026666035843E-07
79413.5338345865 -2.371756451395E-06 -1.05917413247756E-06
79909.7744360902 2.32500066532941E-06 4.01558945678255E-06
80406.015037594 2.40382638766258E-06 -1.3625797538495E-06
80902.2556390977 -2.05252082158766E-06 -1.13295156499636E-06
81398.4962406015 1.04852665439632E-06 2.56082968408516E-06
81894.7368421053 1.4020396688532E-06 -2.23676135694744E-06
82390.977443609 -2.26105115331503E-06 1.45514892633378E-07
82887.2180451128 7.49865393409855E-07 2.19530044043838E-06
83383.4586466165 6.19225678788167E-07 -1.39932653808627E-06
83879.6992481203 -2.16522227993611E-06 -3.55084672912917E-08
84375.9398496241 2.25839612231128E-07 1.31715888441573E-06
84872.1804511278 2.95742815229398E-07 -5.08663606250698E-07
85368.4210526316 -1.23268310688938E-06 9.30524149848279E-07
85864.6616541353 1.87510363853742E-06 7.90945785478639E-07
86360.9022556391 -1.63028528384486E-07 -2.09194388923119E-06
86857.1428571428 -1.22649069596605E-06 8.69624914165275E-07
87353.3834586466 2.05640473353456E-06 2.42234292369591E-07
87849.6240601504 -1.47148066980312E-06 -2.71585041433126E-06
88345.8646616541 -8.21360832854816E-07 1.38967139113982E-06
88842.1052631579 1.06147595765708E-06 -6.47277179115382E-07
89338.3458646616 -1.43367307266778E-06 -3.21119707798842E-07
89834.5864661654 -6.7052282260286E-07 2.09248935933112E-06
90330.8270676692 8.98992097850411E-07 -3.64370684536002E-07
90827.0676691729 -8.66324087926519E-07 8.2801732993471E-08
91323.3082706767 1.08638536521331E-06 9.60947120727439E-07
91819.5488721805 1.08981220283908E-06 -6.65592196163679E-07
92315.7894736842 -2.96119840447147E-07 -1.77936557589439E-08
92812.030075188 4.07634084286281E-07 9.37192231690684E-07
93308.2706766917 1.15439207268419E-06 -8.27725438987187E-08
93804.5112781955 -4.22410355438794E-08 1.62884725864783E-07
94300.7518796992 4.12464490208808E-07 8.48268978182397E-07
94796.992481203 1.34461388218956E-07 -1.90121850839383E-06
95293.2330827068 -1.04886361571307E-06 -9.09989017695354E-08
95789.4736842105 -1.24912369173229E-07 -3.35338036817629E-07
96285.7142857143 -4.29577156731548E-07 -7.13994523748169E-08
96781.954887218 -8.46362979021937E-07 -1.28011186229575E-06
97278.1954887218 1.48579821287885E-06 -1.80106327729067E-06
97774.4360902255 5.12658203013879E-07 -5.00564230786838E-07
98270.6766917293 2.54736639823092E-07 -1.01128691274295E-06
98766.9172932331 2.67563793899777E-06 -2.28389924921839E-06
99263.1578947368 -3.15766178093721E-06 7.89635097149241E-07
99759.3984962406 -6.64452115835559E-07 -1.0381803910423E-06
100255.639097744 -1.44308949261485E-06 8.72345302053405E-07
100751.879699248 3.19368970188332E-07 -9.6913505415122E-07
101248.120300752 -1.37212223543512E-06 -2.7118710683681E-06
101744.360902256 -1.69835509991211E-06 4.62117829543629E-07
102240.601503759 4.41948493077294E-07 9.70962973784151E-07
102736.842105263 -1.87596664203246E-06 1.17626256776267E-06
103233.082706767 1.6308141878379E-06 -1.02905209148891E-07
103729.323308271 -2.69642020873555E-07 4.90644281363844E-07
104225.563909774 -5.18637455994551E-09 1.52641455739846E-06
104721.804511278 4.77667959032783E-07 9.95131750490787E-08
105218.045112782 3.22832533352224E-07 -5.35717980107075E-07
105714.285714286 -5.19791592950508E-07 8.57098329274097E-07
106210.526315789 1.69751201440501E-06 -8.72959280382478E-08
106706.766917293 1.38212494427807E-06 -7.30014993993796E-07
107203.007518797 -5.48516382467863E-07 5.88741944416829E-08
107699.248120301 1.75198291253999E-07 5.33124945194219E-07
108195.488721805 1.49476046590762E-07 -6.73785360691814E-07
108691.729323308 8.57903970208101E-07 1.52672828704328E-07
109187.969924812 -2.93474718667665E-07 7.7839982004288E-07
109684.210526316 -1.28858361546947E-06 -1.30100853677803E-06
110180.45112782 1.51386847754374E-07 1.68490073744171E-06
110676.691729323 7.00386520456987E-07 1.13567586104753E-06
111172.932330827 3.26273134742659E-07 8.18972353396085E-08
111669.172932331 1.2391781287616E-06 -1.084176807911E-06
112165.413533835 1.01525215167176E-06 -1.86519193550755E-06
112661.654135338 -1.37307166301069E-07 -3.43372764978295E-07
113157.894736842 -1.04201401083823E-06 -1.25378414600633E-06
113654.135338346 -9.43663197535532E-07 3.97252108957499E-07
114150.37593985 6.51942636741428E-07 -5.57635184540847E-07
114646.616541353 -2.3663252045951E-06 7.58311889355948E-07
115142.857142857 -7.15050328484396E-07 9.54843883006969E-07
115639.097744361 6.85557499244373E-07 -2.10524361246153E-07
116135.338345865 -1.01426135387486E-07 2.06807655121532E-06
116631.578947368 7.16289810033635E-07 -9.18286341350506E-07
117127.819548872 2.26968723747618E-06 -3.28381379041598E-07
117624.060150376 1.11484512504639E-06 1.01052199923929E-06
118120.30075188 1.17972955191157E-06 4.01329184563508E-07
118616.541353383 5.97695270098282E-07 -1.87000836862777E-06
119112.781954887 -4.6888743109732E-07 -1.72129776176733E-07
119609.022556391 -6.78408942588654E-08 2.32458106798976E-07
120105.263157895 -4.05976876338221E-07 1.96027861782334E-07
120601.503759398 -9.64048460001809E-07 -1.39013831963383E-06
121097.744360902 -1.79007098417922E-05 -6.56087905323321E-06
121593.984962406 1.02919436913433E-05 -7.08751621764629E-06
122090.22556391 1.46105375409747E-06 -1.71788507538668E-06
122586.466165414 1.41894731054872E-06 2.1288062955327E-07
123082.706766917 2.04788042666349E-06 -1.54173658202179E-07
123578.947368421 1.38433742237643E-06 2.29506679515053E-07
124075.187969925 -5.66957037209261E-07 -2.99003117721579E-06
124571.428571429 1.7241443090105E-07 2.09411115859011E-07
125067.669172932 -1.42736291827028E-06 3.76018623959945E-07
125563.909774436 -6.16183796823163E-07 1.23468881991846E-06
126060.15037594 1.73669343186095E-06 3.32339633329267E-07
126556.390977444 -1.32333610283343E-06 8.76399160708145E-07
127052.631578947 2.62464691258035E-07 2.71380183289471E-06
127548.872180451 2.543723776355E-07 7.8255725372494E-07
128045.112781955 2.60796915718745E-07 -5.46266189523987E-07
128541.353383459 6.28865430009799E-07 -7.0158577401594E-07
129037.593984962 2.4772979248297E-06 -2.81138371825432E-06
129533.834586466 -3.91359941423634E-06 -9.16864942099608E-07
130030.07518797 -1.85128579857179E-06 -3.11493099158754E-06
130526.315789474 -7.86039786842773E-07 -5.05686500620105E-06
131022.556390977 8.3280118359194E-07 -1.53699182141103E-07
131518.796992481 -2.65907343264413E-06 5.53324150984648E-07
132015.037593985 -1.85865137919862E-06 -9.55579067051619E-07
132511.278195489 -1.42592461957069E-06 -1.7656208623191E-06
133007.518796992 1.3980321532091E-06 1.12482216219755E-06
133503.759398496 2.54930214672352E-06 3.60314040429092E-08
134000 -1.9183535907546E-06 -7.84158916416552E-07
134496.240601504 1.7001297692613E-06 -2.22922882740611E-06
134992.481203008 -1.98299172386558E-06 1.26631174825018E-06
135488.721804511 4.96566176588286E-07 -1.93952357284582E-06
135984.962406015 9.66047538364624E-07 5.92675924921377E-07
136481.203007519 5.99512877972345E-07 -5.19858637848767E-07
136977.443609023 -1.91755340631557E-06 -8.30309618065155E-08
137473.684210526 -2.65926481115252E-06 2.10350438266296E-06
137969.92481203 2.79714661011163E-06 -1.59994337726018E-06
138466.165413534 -8.26935810581147E-07 -2.88382063953507E-06
138962.406015038 2.10454261626746E-07 -8.00065903651783E-07
139458.646616541 -3.00688085079814E-07 -7.8529483375992E-07
139954.887218045 3.30925241365256E-06 2.88632412751906E-06
140451.127819549 1.70340260960593E-06 -2.45285097295635E-06
140947.368421053 1.0867353504704E-06 -2.5759986869328E-06
141443.609022556 1.43210967575256E-06 -1.26787918954403E-06
141939.84962406 -2.9222640750363E-06 4.77519536099832E-07
142436.090225564 -9.35873733115769E-08 3.07129981844027E-06
142932.330827068 1.63506809068608E-07 5.26080763116837E-07
143428.571428571 7.32077207472691E-07 -1.3845243125205E-06
143924.812030075 -2.13396873922647E-06 -9.57787007499015E-07
144421.052631579 1.238458958147E-06 -1.69702044698838E-06
144917.293233083 1.94164376313648E-07 -6.0601874056482E-07
145413.533834586 -1.68465286415393E-06 -4.85484900093193E-06
145909.77443609 -9.83363119998364E-06 -1.92779051839235E-06
146406.015037594 1.67590022145615E-06 4.18917544254937E-06
146902.255639098 9.40670112403643E-07 4.84334487468013E-07
147398.496240601 5.92837030280713E-07 4.50489638322644E-07
147894.736842105 5.38222705844956E-07 6.52971706539989E-07
148390.977443609 2.98277424750978E-08 5.52345694887142E-07
148887.218045113 7.04872725616826E-07 -7.12153310585436E-07
149383.458646617 -1.05171121900179E-06 2.04715446084952E-07
149879.69924812 1.11984954897835E-06 -9.99108584457055E-07
150375.939849624 -5.52923398549445E-07 -4.6812661572885E-07
150872.180451128 -7.67957701182831E-07 1.13563472676408E-06
151368.421052632 1.50577217161043E-07 -1.54439499125826E-06
151864.661654135 -3.8896341756697E-07 2.22090207024492E-07
152360.902255639 3.30290915094125E-07 8.60817228149175E-08
152857.142857143 3.74938227572016E-07 1.01429407029211E-07
153353.383458647 6.42378487021765E-07 1.11899998515144E-07
153849.62406015 1.80506943759757E-06 -2.29655845244219E-07
154345.864661654 2.70626222080976E-07 -8.8281193247182E-07
154842.105263158 -1.24717134468653E-06 5.7241188251455E-07
155338.345864662 -9.64843223992906E-07 2.32050950192155E-07
155834.586466165 -2.84609855975645E-07 3.34070605134038E-08
156330.827067669 -1.35079836362751E-06 -5.59786498767361E-07
156827.067669173 -4.99496478067955E-07 8.1348776404164E-07
157323.308270677 1.220539989338E-07 3.04495444133888E-07
157819.54887218 -2.03753744243138E-07 -1.0423162924448E-06
158315.789473684 6.13135101894201E-07 8.9474362444379E-07
158812.030075188 -9.74005531334552E-07 1.6250524422874E-06
159308.270676692 2.46814209492959E-07 -1.05718883099601E-06
159804.511278195 1.04589723363979E-06 6.55975198728606E-07
160300.751879699 1.05490617798066E-06 7.19156832704761E-07
160796.992481203 9.87048277946553E-07 -1.35473803621263E-06
161293.233082707 -1.10715733445362E-06 -4.23735986552021E-07
161789.473684211 -6.48364409092954E-07 -1.86531093129617E-07
162285.714285714 -2.26186138700146E-06 -4.4700861310431E-07
162781.954887218 -1.40648224006851E-06 1.85512212649963E-06
163278.195488722 2.50711281827412E-06 -2.88921771447191E-07
163774.436090226 -2.06254534346966E-06 -9.0185338994353E-07
164270.676691729 8.64857297460445E-07 -1.33733153482021E-06
164766.917293233 4.62538945461008E-08 -9.8207438550007E-07
165263.157894737 1.18683434002148E-07 2.38424382931729E-07
165759.398496241 4.33714274494385E-07 1.09505866612117E-06
166255.639097744 1.7441597570514E-06 -1.64883402862652E-06
166751.879699248 4.5094945859563E-07 -8.68234593716903E-07
167248.120300752 -1.26609097271808E-06 5.65384668672295E-07
167744.360902256 -1.62609257392848E-07 7.06455687945716E-07
168240.601503759 -1.39323839070227E-07 -2.36340492385618E-08
168736.842105263 -7.60717056473122E-07 1.19933535532872E-06
169233.082706767 -7.46015254442146E-09 2.22885125796147E-07
169729.323308271 9.275492390942E-07 -3.99520121688133E-08
170225.563909774 3.35821037787372E-08 -1.40284853656976E-09
170721.804511278 1.01511838909488E-06 -6.79887387301369E-08
171218.045112782 2.11139551823505E-07 -1.00309568004816E-06
171714.285714286 -9.43345287627072E-07 -6.09004350986535E-07
172210.526315789 -6.00786360620338E-07 4.89290336320694E-07
172706.766917293 1.01015625468117E-06 -3.26287366819003E-07
173203.007518797 3.93272264572871E-07 -6.29331574116626E-07
173699.248120301 -1.36142795453901E-06 -1.64506316849444E-07
174195.488721804 -8.62087406213015E-07 1.33272606281157E-06
174691.729323308 -1.14789002481778E-06 -7.3487905771829E-07
175187.969924812 6.48232506184864E-07 1.04026226114176E-06
175684.210526316 8.67982411037756E-07 -9.82030266892055E-08
176180.45112782 -1.00345654804249E-06 -7.71815399148661E-07
176676.691729323 -3.29901560876901E-07 -3.93264258032648E-07
177172.932330827 2.07328018038315E-07 -8.52124947894217E-07
177669.172932331 2.24876129926729E-07 7.08619402194058E-07
178165.413533835 -3.57368594899239E-07 1.19740961458388E-06
178661.654135338 7.40658762986442E-07 2.6327999825437E-07
179157.894736842 -1.65110984881553E-07 -1.74616103423122E-06
179654.135338346 -4.6512554404937E-07 1.87807463593718E-07
180150.37593985 1.19087817554818E-07 7.87889287777478E-07
180646.616541353 -3.27825478023526E-07 -2.80196401980948E-07
181142.857142857 4.48345112093276E-07 -3.27236277009143E-07
181639.097744361 1.56923736181003E-06 2.28267778528141E-07
182135.338345865 -5.27243039034704E-07 -1.38280644139532E-06
182631.578947368 6.26913343386996E-07 -7.61121681606832E-08
183127.819548872 -2.79215962532655E-07 2.97238113390707E-07
183624.060150376 5.70291488371748E-08 5.57027165323573E-07
184120.30075188 6.87322386788603E-07 -1.60453559161196E-07
184616.541353383 1.01240804633685E-06 1.00457534868293E-07
185112.781954887 1.53102047478601E-07 -1.21578343438246E-06
185609.022556391 -2.32902418122469E-07 1.39042068765969E-07
186105.263157895 -3.4373826985179E-07 -3.43451804833147E-07
186601.503759399 8.81510944837598E-07 -4.63983696653942E-07
187097.744360902 -2.14499306841341E-07 -4.67654850410942E-07
187593.984962406 -3.3066891812719E-07 1.0523011124009E-06
188090.22556391 -2.99676113312566E-07 1.03496217984692E-06
188586.466165414 -4.4592023596778E-07 -1.44514103655902E-06
189082.706766917 -1.58515105582363E-06 2.71969052262006E-08
189578.947368421 9.63815935973799E-08 -3.60581050190253E-07
190075.187969925 8.58629598330935E-07 -4.99669018107962E-08
190571.428571429 9.86943272627925E-07 -6.38589926902457E-07
191067.669172932 3.64620628042397E-07 -1.67091030070973E-07
191563.909774436 -7.85806066310038E-07 3.23075985121186E-07
192060.15037594 -1.46692304832175E-08 -7.10552572833444E-08
192556.390977444 1.54599631555704E-07 -1.39149251114403E-06
193052.631578947 -5.21700356536836E-07 -5.10095310220412E-07
193548.872180451 7.68104479030335E-07 2.09152336773562E-07
194045.112781955 1.98786731976199E-07 1.71231795223492E-07
194541.353383459 -4.75974518248458E-07 -6.86855025643089E-07
195037.593984962 -1.35241146670151E-07 4.52606715329707E-08
195533.834586466 -1.43836931531369E-06 4.31515279074076E-07
196030.07518797 2.63896108858992E-07 5.98147777285054E-07
196526.315789474 2.97721554329824E-07 -5.56391005235912E-07
197022.556390977 2.39457419381511E-07 -9.04346274288179E-07
197518.796992481 -7.92251239898506E-07 -1.28198638827039E-06
198015.037593985 -3.89232652964244E-07 9.0657403843678E-07
198511.278195489 -8.24099157309079E-07 -1.14350924089506E-08
199007.518796992 1.18376167421848E-06 -2.31506432714135E-07
199503.759398496 -5.39349554383405E-07 -6.96041434483728E-08
200000 1.21044548703911E-07 1.60348198266159E-06
